"Senator1","Senator2","Weight2014","Weight2015","Weight2016","Weight2017"
"Archambault","Sheehan",0.98252427184466,0.997566909975669,0.981762917933131,0.976190476190476
"Archambault","Fogarty",0.993464052287582,0.993119266055046,0.995798319327731,1
"Archambault","Miller",0.986363636363636,0.995337995337995,1,1
"Archambault","DiPalma",0.991789819376026,0.995260663507109,0.994358251057828,1
"Archambault","McCaffrey",0.990950226244344,0.997014925373134,1,1
"Archambault","Quezada",NA,NA,NA,1
"Archambault","Bates",0.980568011958146,NA,NA,NA
"Archambault","Ottiano",0.988041853512706,0.997619047619048,NA,NA
"Archambault","Lombardi",0.995535714285714,1,1,1
"Cote","Kettle",0.966824644549763,0.965986394557823,0.945544554455445,0.954545454545455
"Cote","Rumsey",0.963317384370016,NA,NA,NA
"Cote","Raptakis",0.980230642504119,0.982005141388175,0.971731448763251,1
"Cote","Seveney",NA,NA,NA,1
"Cote","Crowley",0.964221824686941,0.986807387862797,0.984375,1
"Cote","Algiere",0.97444089456869,0.983568075117371,0.94949494949495,0.977272727272727
"Cote","Jabour",0.965299684542587,0.970454545454545,0.984263233190272,1
"Cote","Ponte",0.966542750929368,0.984575835475578,0.986666666666667,1
"Cote","Pagliarini",NA,NA,0.805673758865248,NA
"Cote","Gallo",0.96513470681458,0.979695431472081,0.982708933717579,1
"Cote","Coyne",NA,0.97926267281106,0.987031700288184,1
"Cote","Morgan",NA,0.944827586206897,0.818311874105865,0.926829268292683
"Cote","Metts",0.965079365079365,0.979214780600462,0.972582972582973,0.975609756097561
"Cote","Sosnowski",0.967479674796748,0.985849056603774,0.984352773826458,1
"Cote","Gee",NA,0.961187214611872,0.924608819345661,0.953488372093023
"Cote","Lynch",0.968253968253968,0.98394495412844,NA,NA
"Cote","Neill",0.969889064976228,0.958715596330275,0.845342706502636,NA
"Cote","Doyle",0.969105691056911,0.984126984126984,0.986086956521739,1
"Cote","Goodwin",0.968503937007874,0.98394495412844,0.983679525222552,1
"Cote","Ciccone",0.980582524271845,0.980874316939891,0.976011994002999,1
"Cote","Weed",0.968454258675079,0.984126984126984,0.984591679506934,1
"Cote","Conley",0.968454258675079,0.983606557377049,0.978229317851959,1
"Cote","Hodgson",0.977346278317152,NA,NA,NA
"Cote","Lombardo",0.972881355932203,0.982758620689655,0.986086956521739,1
"Cote","Felag",0.966129032258065,0.98394495412844,0.967095851216023,1
"Cote","Walaska",0.968852459016393,0.985882352941176,0.980707395498392,NA
"Cote","Pearson",0.977346278317152,0.984810126582279,0.979381443298969,1
"Cote","Paolino",NA,NA,NA,0.953488372093023
"Cote","Pichardo",0.962295081967213,0.975871313672922,0.985553772070626,NA
"Cote","Sheehan",0.971774193548387,0.982968369829684,0.984615384615385,0.975609756097561
"Cote","Fogarty",0.964705882352941,0.979357798165138,0.981507823613087,1
"Cote","Miller",0.957792207792208,0.983682983682984,0.978723404255319,1
"Cote","DiPalma",0.971880492091388,0.985781990521327,0.981375358166189,1
"Cote","McCaffrey",0.962903225806452,0.97910447761194,0.984104046242775,1
